image,num_candidate_components,pseudo_mask_coverage,pseudo_mask_max
10550_right,12,0.00347137451171875,1.0
10551_left,12,0.001506805419921875,1.0
10551_right,12,0.0029754638671875,1.0
10569_left,12,0.00312042236328125,1.0
10569_right,12,0.00191497802734375,1.0
10610_left,12,0.00348663330078125,1.0
10610_right,12,0.00170135498046875,1.0
10612_left,12,0.002288818359375,1.0
10612_right,12,0.00356292724609375,1.0
10614_left,12,0.0017242431640625,1.0
10614_right,12,0.004070281982421875,1.0
10624_left,12,0.004486083984375,1.0
10624_right,12,0.00481414794921875,1.0
10644_left,12,0.002857208251953125,1.0
10644_right,12,0.00275421142578125,1.0
10672_left,12,0.00274658203125,1.0
10672_right,12,0.002712249755859375,1.0
10684_left,12,0.004547119140625,1.0
10684_right,12,0.00337982177734375,1.0
10695_left,12,0.003406524658203125,1.0
10695_right,12,0.002185821533203125,1.0
10726_left,12,0.001918792724609375,1.0
10726_right,12,0.003261566162109375,1.0
10729_left,12,0.002651214599609375,1.0
10729_right,12,0.000347137451171875,0.74609375
10748_left,12,0.005611419677734375,1.0
10748_right,12,0.003292083740234375,1.0
10782_left,12,0.0005950927734375,1.0
10782_right,12,0.003696441650390625,1.0
10791_left,12,0.0020599365234375,1.0
10791_right,12,0.00266265869140625,1.0
10808_left,12,0.002315521240234375,1.0
10808_right,12,0.0045318603515625,1.0
10814_left,12,0.00206756591796875,1.0
10814_right,12,0.002841949462890625,1.0
10831_left,12,0.001949310302734375,1.0
10831_right,12,0.00374603271484375,1.0
10883_left,12,0.005718231201171875,1.0
10883_right,12,0.003204345703125,1.0
10886_left,12,0.0030059814453125,1.0
10886_right,12,0.002132415771484375,1.0
10903_left,12,0.003543853759765625,1.0
10903_right,12,0.0031585693359375,1.0
10916_left,12,0.00336456298828125,1.0
10916_right,12,0.00211334228515625,1.0
10920_left,12,0.00333404541015625,1.0
10920_right,12,0.002056121826171875,1.0
10925_left,12,0.00316619873046875,1.0
10925_right,12,0.001560211181640625,1.0
10931_left,12,0.000499725341796875,0.9375
10931_right,12,0.002635955810546875,1.0
10934_left,12,0.000919342041015625,1.0
10934_right,12,0.00208282470703125,1.0
10943_left,12,0.005153656005859375,1.0
10943_right,12,0.003509521484375,1.0
10977_left,12,0.003631591796875,1.0
10977_right,12,0.001956939697265625,1.0
10983_left,12,0.002330780029296875,1.0
10983_right,12,0.001911163330078125,1.0
11013_left,12,0.002681732177734375,1.0
11013_right,12,0.00235748291015625,1.0
11040_left,12,0.002559661865234375,1.0
11040_right,12,0.003368377685546875,1.0
11041_left,12,0.004299163818359375,1.0
11041_right,12,0.0016021728515625,1.0
11058_left,12,0.00360870361328125,1.0
11058_right,12,0.00255584716796875,1.0
11069_left,12,0.0013427734375,1.0
11069_right,12,0.00370025634765625,1.0
11080_left,12,0.00446319580078125,1.0
11080_right,12,0.00212860107421875,1.0
11101_left,12,0.00130462646484375,1.0
11101_right,12,0.001644134521484375,1.0
11114_left,12,0.00374603271484375,1.0
11114_right,12,0.00513458251953125,1.0
11119_left,12,0.001194000244140625,1.0
11119_right,12,0.00174713134765625,1.0
11122_left,12,0.00174713134765625,1.0
11122_right,12,0.00267791748046875,1.0
11127_left,12,0.00177001953125,1.0
11127_right,12,0.001861572265625,1.0
11132_left,12,0.003116607666015625,1.0
11132_right,12,0.003543853759765625,1.0
11138_left,12,0.004119873046875,1.0
11138_right,12,0.002185821533203125,1.0
11158_left,12,0.0014190673828125,1.0
11158_right,12,0.002643585205078125,1.0
11204_left,12,0.001312255859375,1.0
11204_right,12,0.00496673583984375,1.0
11219_left,12,0.00151824951171875,1.0
11219_right,12,0.00235748291015625,1.0
11270_left,12,0.003231048583984375,1.0
11270_right,12,0.002796173095703125,1.0
11294_left,12,0.001522064208984375,1.0
11294_right,12,0.002521514892578125,1.0
11298_left,12,0.00267791748046875,1.0
11298_right,12,0.001880645751953125,1.0
11407_left,12,0.00446319580078125,1.0
11407_right,12,0.003055572509765625,1.0
11408_left,12,0.0027008056640625,1.0
11408_right,12,0.003566741943359375,1.0
11425_left,12,0.00138092041015625,1.0
11425_right,12,0.00164031982421875,1.0
11435_left,12,0.003963470458984375,1.0
11435_right,12,0.0050811767578125,1.0
11437_left,12,0.00131988525390625,1.0
11437_right,12,0.001026153564453125,1.0
11443_left,12,0.0043487548828125,1.0
11443_right,12,0.00335693359375,1.0
11485_left,12,0.0025177001953125,1.0
11485_right,12,0.003978729248046875,1.0
11487_left,12,0.003391265869140625,1.0
11487_right,12,0.005710601806640625,1.0
11503_left,12,0.00164794921875,1.0
11503_right,12,0.00371551513671875,1.0
11505_left,12,0.005146026611328125,1.0
11505_right,12,0.00347137451171875,1.0
11516_left,12,0.004207611083984375,1.0
11516_right,12,0.00373077392578125,1.0
11526_left,12,0.002811431884765625,1.0
11526_right,12,0.00238800048828125,1.0
11541_left,12,0.00247955322265625,1.0
11541_right,12,0.001964569091796875,1.0
11601_left,12,0.00281524658203125,1.0
11601_right,12,0.002605438232421875,1.0
11605_left,12,0.00312042236328125,1.0
11605_right,12,0.001068115234375,1.0
11607_left,12,0.003696441650390625,1.0
11607_right,12,0.003009796142578125,1.0
11610_left,12,0.0027618408203125,1.0
11610_right,12,0.0059967041015625,1.0
11624_left,12,0.00185394287109375,1.0
11624_right,12,0.002231597900390625,1.0
11630_left,12,0.004436492919921875,1.0
11630_right,12,0.003513336181640625,1.0
11679_left,12,0.00115966796875,1.0
11679_right,12,0.00030517578125,0.84765625
11707_left,12,0.00286865234375,1.0
11707_right,12,0.0022125244140625,1.0
11727_left,12,0.005680084228515625,1.0
11727_right,12,0.00279998779296875,1.0
11741_left,12,0.00333404541015625,1.0
11741_right,12,0.002544403076171875,1.0
11808_left,12,0.00527191162109375,1.0
11808_right,12,0.00263214111328125,1.0
11815_left,12,0.002292633056640625,1.0
11815_right,12,0.002468109130859375,1.0
11823_left,12,0.003383636474609375,1.0
11823_right,12,0.0036468505859375,1.0
11829_left,12,0.002552032470703125,1.0
11829_right,12,0.002197265625,1.0
11845_left,12,0.00209808349609375,1.0
11845_right,12,0.00244140625,1.0
11870_left,12,0.002796173095703125,1.0
11870_right,12,0.00292205810546875,1.0
11874_left,12,0.001605987548828125,1.0
11874_right,12,0.003101348876953125,1.0
11913_left,12,0.005741119384765625,1.0
11913_right,12,0.00289154052734375,1.0
11946_left,12,0.0023193359375,1.0
11946_right,12,0.002338409423828125,1.0
11953_left,12,0.002773284912109375,1.0
11953_right,12,0.004596710205078125,1.0
11962_left,12,0.00159454345703125,1.0
11962_right,12,0.00353240966796875,1.0
11975_left,12,0.0051116943359375,1.0
11975_right,12,0.00415802001953125,1.0
11989_left,12,0.000835418701171875,1.0
11989_right,12,0.0032806396484375,1.0
11996_left,12,0.001861572265625,1.0
11996_right,12,0.0014495849609375,1.0
12014_left,12,0.00118255615234375,1.0
12014_right,12,0.003448486328125,1.0
12063_left,12,0.00237274169921875,1.0
12063_right,12,0.003875732421875,1.0
12067_left,12,0.00301361083984375,1.0
12067_right,12,0.00201416015625,1.0
12070_left,12,0.00290679931640625,1.0
12070_right,12,0.00199127197265625,1.0
12072_left,12,0.00328826904296875,1.0
12072_right,12,0.002346038818359375,1.0
12079_left,12,0.002193450927734375,1.0
12079_right,12,0.00386810302734375,1.0
12111_left,12,0.00160980224609375,1.0
12111_right,12,0.003459930419921875,1.0
12119_left,12,0.00243377685546875,1.0
12119_right,12,0.00341796875,1.0
12126_left,12,0.0012664794921875,1.0
12126_right,12,0.001377105712890625,1.0
12127_left,12,0.0036468505859375,1.0
12127_right,12,0.00237274169921875,1.0
12128_left,12,0.002086639404296875,1.0
12128_right,12,0.002902984619140625,1.0
12194_left,12,0.003021240234375,1.0
12194_right,12,0.001941680908203125,1.0
12211_left,12,0.004608154296875,1.0
12211_right,12,0.0033721923828125,1.0
12214_left,12,0.004871368408203125,1.0
12214_right,12,0.0025634765625,1.0
12216_left,12,0.002490997314453125,1.0
12216_right,12,0.003604888916015625,1.0
12246_left,12,0.0021514892578125,1.0
12246_right,12,0.003936767578125,1.0
12247_left,12,0.0028228759765625,1.0
12247_right,12,0.00206756591796875,1.0
12258_left,12,0.002620697021484375,1.0
12258_right,12,0.00144195556640625,1.0
12268_left,12,0.002239227294921875,1.0
12268_right,12,0.00251007080078125,1.0
12287_left,12,0.004032135009765625,1.0
12287_right,12,0.003047943115234375,1.0
12294_left,12,0.0025787353515625,1.0
12294_right,12,0.003082275390625,1.0
12295_left,12,0.00244140625,1.0
12295_right,12,0.0038604736328125,1.0
12303_left,12,0.0032806396484375,1.0
12303_right,12,0.004215240478515625,1.0
12327_left,12,0.004974365234375,1.0
12327_right,12,0.00287628173828125,1.0
12404_left,12,0.004428863525390625,1.0
12404_right,12,0.0030364990234375,1.0
12413_left,12,0.001293182373046875,1.0
12413_right,12,0.002506256103515625,1.0
12444_left,12,0.0008697509765625,1.0
12444_right,12,0.002765655517578125,1.0
12451_left,12,0.004497528076171875,1.0
12451_right,12,0.00408935546875,1.0
12461_left,12,0.004322052001953125,1.0
12461_right,12,0.00365447998046875,1.0
12472_left,12,0.002857208251953125,1.0
12472_right,12,0.002124786376953125,1.0
12474_left,12,0.001705169677734375,1.0
12474_right,12,0.00315093994140625,1.0
12476_left,12,0.001922607421875,1.0
12476_right,12,0.003879547119140625,1.0
12492_left,12,0.003902435302734375,1.0
12492_right,12,0.005298614501953125,1.0
12511_left,12,0.002758026123046875,1.0
12511_right,12,0.001018524169921875,1.0
12515_left,12,0.003269195556640625,1.0
12515_right,12,0.002925872802734375,1.0
12523_left,12,0.00133514404296875,1.0
12523_right,12,0.003971099853515625,1.0
12525_left,12,0.004177093505859375,1.0
12525_right,12,0.0019683837890625,1.0
12560_left,12,0.002925872802734375,1.0
12560_right,12,0.0015106201171875,1.0
12590_left,12,0.002773284912109375,1.0
12590_right,12,0.004093170166015625,1.0
12604_left,12,0.001209259033203125,1.0
12604_right,12,0.0012359619140625,1.0
12616_left,12,0.004253387451171875,1.0
12616_right,12,0.003925323486328125,1.0
12618_left,12,0.002079010009765625,1.0
12618_right,12,0.00151824951171875,1.0
12639_left,12,0.00498199462890625,1.0
12639_right,12,0.00243377685546875,1.0
12645_left,12,0.00360107421875,1.0
12645_right,12,0.002838134765625,1.0
12707_left,12,0.002109527587890625,1.0
12707_right,12,0.00324249267578125,1.0
12709_left,12,0.001773834228515625,1.0
12709_right,12,0.002285003662109375,1.0
12712_left,12,0.003570556640625,1.0
12712_right,12,0.004886627197265625,1.0
12724_left,12,0.003948211669921875,1.0
12724_right,12,0.0020294189453125,1.0
12729_left,12,0.004871368408203125,1.0
12729_right,12,0.001590728759765625,1.0
12751_left,12,0.00302886962890625,1.0
12751_right,12,0.0025177001953125,1.0
12838_left,12,0.001651763916015625,1.0
12838_right,12,0.00365447998046875,1.0
12851_left,12,0.003337860107421875,1.0
12851_right,12,0.005397796630859375,1.0
12872_left,12,0.00247955322265625,1.0
12872_right,12,0.00516510009765625,1.0
12895_left,12,0.004337310791015625,1.0
12895_right,12,0.00223541259765625,1.0
12910_left,12,0.00382232666015625,1.0
12910_right,12,0.00371551513671875,1.0
12922_left,12,0.002208709716796875,1.0
12922_right,12,0.00225067138671875,1.0
12923_left,12,0.0016632080078125,1.0
12923_right,12,0.00366973876953125,1.0
12924_left,12,0.002513885498046875,1.0
12924_right,12,0.00415802001953125,1.0
12931_left,12,0.003765106201171875,1.0
12931_right,12,0.0029754638671875,1.0
12937_left,12,0.001232147216796875,1.0
12937_right,12,0.001888275146484375,1.0
12954_left,12,0.002140045166015625,1.0
12954_right,12,0.00328826904296875,1.0
12968_left,12,0.003337860107421875,1.0
12968_right,12,0.0019989013671875,1.0
13012_left,12,0.00237274169921875,1.0
13012_right,12,0.00580596923828125,1.0
13025_left,12,0.002674102783203125,1.0
13025_right,12,0.004985809326171875,1.0
13038_left,12,0.0049591064453125,1.0
13038_right,12,0.001922607421875,1.0
13066_left,12,0.0030364990234375,1.0
13066_right,12,0.0027313232421875,1.0
13085_left,12,0.0043792724609375,1.0
13085_right,12,0.00373077392578125,1.0
13122_left,12,0.003326416015625,1.0
13122_right,12,0.0030517578125,1.0
13125_left,12,0.004062652587890625,1.0
13125_right,12,0.002498626708984375,1.0
13128_left,12,0.0018310546875,1.0
13128_right,12,0.003879547119140625,1.0
13176_left,12,0.001041412353515625,1.0
13176_right,12,0.002353668212890625,1.0
13188_left,12,0.00128173828125,1.0
13188_right,12,0.001819610595703125,1.0
13211_left,12,0.00223541259765625,1.0
13211_right,12,0.002140045166015625,1.0
13212_left,12,0.003391265869140625,1.0
13212_right,12,0.003276824951171875,1.0
13214_left,12,0.005321502685546875,1.0
13214_right,12,0.00345611572265625,1.0
13260_left,12,0.002765655517578125,1.0
13260_right,12,0.0032196044921875,1.0
13290_left,12,0.002780914306640625,1.0
13290_right,12,0.001972198486328125,1.0
13296_left,12,0.003284454345703125,1.0
13296_right,12,0.001800537109375,1.0
13309_left,12,0.003070831298828125,1.0
13309_right,12,0.003589630126953125,1.0
13310_left,12,0.004669189453125,1.0
13310_right,12,0.00228118896484375,1.0
13344_left,12,0.00101470947265625,1.0
13344_right,12,0.00152587890625,1.0
13408_left,12,0.00307464599609375,1.0
13408_right,12,0.00347137451171875,1.0
13427_left,12,0.004444122314453125,1.0
13427_right,12,0.00481414794921875,1.0
13438_left,12,0.003459930419921875,1.0
13438_right,12,0.004764556884765625,1.0
13453_left,12,0.003391265869140625,1.0
13453_right,12,0.001247406005859375,1.0
13454_left,12,0.003345489501953125,1.0
13454_right,12,0.0027618408203125,1.0
13482_left,12,0.002445220947265625,1.0
13482_right,12,0.0041351318359375,1.0
13545_left,12,0.00418853759765625,1.0
13545_right,12,0.00162506103515625,1.0
13554_left,12,0.00185394287109375,1.0
13554_right,12,0.004222869873046875,1.0
13561_left,12,0.00252532958984375,1.0
13561_right,12,0.002269744873046875,1.0
13566_left,12,0.002044677734375,1.0
13566_right,12,0.0031890869140625,1.0
13585_left,12,0.004573822021484375,1.0
13585_right,12,0.003810882568359375,1.0
13597_left,12,0.005672454833984375,1.0
13597_right,12,0.002346038818359375,1.0
13602_left,12,0.003231048583984375,1.0
13602_right,12,0.00164031982421875,1.0
13643_left,12,0.0028533935546875,1.0
13643_right,12,0.0024261474609375,1.0
13645_left,12,0.0014801025390625,1.0
13645_right,12,0.005588531494140625,1.0
13658_left,12,0.0045623779296875,1.0
13658_right,12,0.0030670166015625,1.0
13659_left,12,0.003078460693359375,1.0
13659_right,12,0.004894256591796875,1.0
13664_left,12,0.0031280517578125,1.0
13664_right,12,0.003528594970703125,1.0
13667_left,12,0.001171112060546875,1.0
13667_right,12,0.002349853515625,1.0
13697_left,12,0.003673553466796875,1.0
13697_right,12,0.00450897216796875,1.0
13705_left,12,0.002040863037109375,1.0
13705_right,12,0.00287628173828125,1.0
13708_left,12,0.0026092529296875,1.0
13708_right,12,0.002170562744140625,1.0
13714_left,12,0.002582550048828125,1.0
13714_right,12,0.002593994140625,1.0
13757_left,12,0.00083160400390625,0.9453125
13757_right,12,0.003147125244140625,1.0
13776_left,12,0.00414276123046875,1.0
13776_right,12,0.0031890869140625,1.0
13821_left,12,0.00417327880859375,1.0
13821_right,12,0.001163482666015625,1.0
13865_left,12,0.00327301025390625,1.0
13865_right,12,0.003604888916015625,1.0
13892_left,12,0.003055572509765625,1.0
13892_right,12,0.003932952880859375,1.0
13898_left,12,0.001773834228515625,1.0
13898_right,12,0.002933502197265625,1.0
13909_left,12,0.0029144287109375,1.0
13909_right,12,0.002094268798828125,1.0
13912_left,12,0.00290679931640625,1.0
13912_right,12,0.00267791748046875,1.0
13933_left,12,0.003040313720703125,1.0
13933_right,12,0.003597259521484375,1.0
13945_left,12,0.003032684326171875,1.0
13945_right,12,0.001270294189453125,1.0
13967_left,12,0.001007080078125,1.0
13967_right,12,0.003604888916015625,1.0
13976_left,12,0.0031280517578125,1.0
13976_right,12,0.00354766845703125,1.0
13984_left,12,0.002960205078125,1.0
13984_right,12,0.00513458251953125,1.0
13991_left,12,0.00283050537109375,1.0
13991_right,12,0.0026397705078125,1.0
14028_left,12,0.00327301025390625,1.0
14028_right,12,0.002994537353515625,1.0
14045_left,12,0.003871917724609375,1.0
14045_right,12,0.002811431884765625,1.0
14046_left,12,0.003124237060546875,1.0
14046_right,12,0.0042724609375,1.0
14056_left,12,0.0024871826171875,1.0
14056_right,12,0.002971649169921875,1.0
14078_left,12,0.002838134765625,1.0
14078_right,12,0.003368377685546875,1.0
14081_left,12,0.004253387451171875,1.0
14081_right,12,0.002536773681640625,1.0
14098_left,12,0.002605438232421875,1.0
14098_right,12,0.00385284423828125,1.0
14115_left,12,0.004512786865234375,1.0
14115_right,12,0.001880645751953125,1.0
14153_left,12,0.004268646240234375,1.0
14153_right,12,0.002506256103515625,1.0
14158_left,12,0.0048828125,1.0
14158_right,12,0.002506256103515625,1.0
14181_left,12,0.004718780517578125,1.0
14181_right,12,0.002437591552734375,1.0
14198_left,12,0.004314422607421875,1.0
14198_right,12,0.0023040771484375,1.0
14237_left,12,0.00147247314453125,1.0
14237_right,12,0.00251007080078125,1.0
14270_left,12,0.002948760986328125,1.0
14270_right,12,0.00406646728515625,1.0
14283_left,12,0.00366973876953125,1.0
14283_right,12,0.005443572998046875,1.0
14292_left,12,0.00217437744140625,1.0
14292_right,12,0.00179290771484375,1.0
14293_left,12,0.00323486328125,1.0
14293_right,12,0.000965118408203125,1.0
14297_left,12,0.00290679931640625,1.0
14297_right,12,0.00164031982421875,1.0
14305_left,12,0.002468109130859375,1.0
14305_right,12,0.003856658935546875,1.0
14325_left,12,0.002593994140625,1.0
14325_right,12,0.001667022705078125,1.0
14340_left,12,0.003631591796875,1.0
14340_right,12,0.0031280517578125,1.0
14387_left,12,0.002765655517578125,1.0
14387_right,12,0.002063751220703125,1.0
14403_left,12,0.001232147216796875,1.0
14403_right,12,0.00199127197265625,1.0
14410_left,12,0.003108978271484375,1.0
14410_right,12,0.00316619873046875,1.0
14436_left,12,0.00351715087890625,1.0
14436_right,12,0.002040863037109375,1.0
14450_left,12,0.003223419189453125,1.0
14450_right,12,0.00235748291015625,1.0
14457_left,12,0.00312042236328125,1.0
14457_right,12,0.00323486328125,1.0
14460_left,12,0.001911163330078125,1.0
14460_right,12,0.002658843994140625,1.0
14522_left,12,0.001239776611328125,1.0
14522_right,12,0.001827239990234375,1.0
14537_left,12,0.001312255859375,1.0
14537_right,12,0.003948211669921875,1.0
14608_left,12,0.001300811767578125,1.0
14608_right,12,0.001712799072265625,1.0
14614_left,12,0.002918243408203125,1.0
14614_right,12,0.00203704833984375,1.0
14621_left,12,0.00359344482421875,1.0
14621_right,12,0.003269195556640625,1.0
14627_left,12,0.005329132080078125,1.0
14627_right,12,0.002490997314453125,1.0
14628_left,12,0.001880645751953125,1.0
14628_right,12,0.001216888427734375,0.96484375
14656_left,12,0.002086639404296875,1.0
14656_right,12,0.001499176025390625,1.0
14681_left,12,0.004016876220703125,1.0
14681_right,12,0.004993438720703125,1.0
14701_left,12,0.000988006591796875,1.0
14701_right,12,0.003387451171875,1.0
14716_left,12,0.0019073486328125,1.0
14716_right,12,0.00193023681640625,1.0
14718_left,12,0.00201416015625,1.0
14718_right,12,0.0016021728515625,1.0
14767_left,12,0.0021514892578125,1.0
14767_right,12,0.001705169677734375,1.0
14788_left,12,0.00159454345703125,1.0
14788_right,12,0.00237274169921875,1.0
14793_left,12,0.003597259521484375,1.0
14793_right,12,0.002330780029296875,1.0
14805_left,12,0.002277374267578125,1.0
14805_right,12,0.001567840576171875,1.0
14824_left,12,0.004364013671875,1.0
14824_right,12,0.0023651123046875,1.0
14887_left,12,0.0032958984375,1.0
14887_right,12,0.00316619873046875,1.0
14899_left,12,0.00455474853515625,1.0
14899_right,12,0.00264739990234375,1.0
14902_left,12,0.00415802001953125,1.0
14902_right,12,0.00315093994140625,1.0
14923_left,12,0.002902984619140625,1.0
14923_right,12,0.004734039306640625,1.0
14935_left,12,0.005603790283203125,1.0
14935_right,12,0.003749847412109375,1.0
14939_left,12,0.002651214599609375,1.0
14939_right,12,0.003040313720703125,1.0
14955_left,12,0.002605438232421875,1.0
14955_right,12,0.002849578857421875,1.0
14967_left,12,0.002803802490234375,1.0
14967_right,12,0.001644134521484375,1.0
14995_left,12,0.00319671630859375,1.0
14995_right,12,0.00345611572265625,1.0
15027_left,12,0.004634857177734375,1.0
15027_right,12,0.002193450927734375,1.0
15034_left,12,0.00238037109375,1.0
15034_right,12,0.002368927001953125,1.0
15038_left,12,0.00246429443359375,1.0
15038_right,12,0.00133514404296875,1.0
15056_left,12,0.00368499755859375,1.0
15056_right,12,0.0012664794921875,1.0
15095_left,12,0.00194549560546875,1.0
15095_right,12,0.0033721923828125,1.0
15136_left,12,0.003692626953125,1.0
15136_right,12,0.0033416748046875,1.0
15154_left,12,0.0041961669921875,1.0
15154_right,12,0.003322601318359375,1.0
15190_left,12,0.002166748046875,1.0
15190_right,12,0.003261566162109375,1.0
15205_left,12,0.004703521728515625,1.0
15205_right,12,0.003818511962890625,1.0
15211_left,12,0.001888275146484375,1.0
15211_right,12,0.0034332275390625,1.0
15225_left,12,0.000659942626953125,0.9375
15225_right,12,0.002655029296875,1.0
15235_left,12,0.002140045166015625,1.0
15235_right,12,0.00208282470703125,1.0
15242_left,12,0.00262451171875,1.0
15242_right,12,0.00286865234375,1.0
15270_left,12,0.00372314453125,1.0
15270_right,12,0.00247955322265625,1.0
15276_left,12,0.00428009033203125,1.0
15276_right,12,0.00255584716796875,1.0
15282_left,12,0.002208709716796875,1.0
15282_right,12,0.003742218017578125,1.0
15293_left,12,0.00290679931640625,1.0
15293_right,12,0.00267791748046875,1.0
15347_left,12,0.0045013427734375,1.0
15347_right,12,0.0018768310546875,1.0
15353_left,12,0.0040435791015625,1.0
15353_right,12,0.003574371337890625,1.0
15419_left,12,0.002323150634765625,1.0
15419_right,12,0.00214385986328125,1.0
15424_left,12,0.002429962158203125,1.0
15424_right,12,0.001674652099609375,1.0
15471_left,12,0.00171661376953125,1.0
15471_right,12,0.002429962158203125,1.0
15490_left,12,0.00485992431640625,1.0
15490_right,12,0.00247955322265625,1.0
15515_left,12,0.0015716552734375,1.0
15515_right,12,0.002536773681640625,1.0
15520_left,12,0.002712249755859375,1.0
15520_right,12,0.002025604248046875,1.0
15547_left,12,0.000804901123046875,1.0
15547_right,12,0.000659942626953125,1.0
15582_left,12,0.0032501220703125,1.0
15582_right,12,0.0027923583984375,1.0
15593_left,12,0.002536773681640625,1.0
15593_right,12,0.003086090087890625,1.0
15630_left,12,0.00357818603515625,1.0
15630_right,12,0.001956939697265625,1.0
15638_left,12,0.003108978271484375,1.0
15638_right,12,0.002349853515625,1.0
15643_left,12,0.001430511474609375,1.0
15643_right,12,0.00262451171875,1.0
15644_left,12,0.002300262451171875,1.0
15644_right,12,0.004291534423828125,1.0
15646_left,12,0.00281524658203125,1.0
15646_right,12,0.002460479736328125,1.0
15653_left,12,0.003063201904296875,1.0
15653_right,12,0.00249481201171875,1.0
15658_left,12,0.003253936767578125,1.0
15658_right,12,0.00411224365234375,1.0
15661_left,12,0.00196075439453125,1.0
15661_right,12,0.002010345458984375,1.0
15666_left,12,0.004581451416015625,1.0
15666_right,12,0.00371551513671875,1.0
15667_left,12,0.00563812255859375,1.0
15667_right,12,0.0037689208984375,1.0
15692_left,12,0.0049896240234375,1.0
15692_right,12,0.0029754638671875,1.0
15747_left,12,0.00276947021484375,1.0
15747_right,12,0.004383087158203125,1.0
15756_left,12,0.002002716064453125,1.0
15756_right,12,0.0030975341796875,1.0
15781_left,12,0.00423431396484375,1.0
15781_right,12,0.002140045166015625,1.0
15794_left,12,0.00295257568359375,1.0
15794_right,12,0.003261566162109375,1.0
15795_left,12,0.00368499755859375,1.0
15795_right,12,0.00246429443359375,1.0
15801_left,12,0.00191497802734375,1.0
15801_right,12,0.0030670166015625,1.0
15817_left,12,0.00310516357421875,1.0
15817_right,12,0.0023193359375,1.0
15835_left,12,0.00188446044921875,1.0
15835_right,12,0.00276947021484375,1.0
15873_left,12,0.00205230712890625,1.0
15873_right,12,0.004856109619140625,1.0
15885_left,12,0.00164794921875,1.0
15885_right,12,0.002529144287109375,1.0
15928_left,12,0.001171112060546875,1.0
15928_right,12,0.000286102294921875,1.0
15937_left,12,0.003597259521484375,1.0
15937_right,12,0.003387451171875,1.0
15944_left,12,0.001705169677734375,1.0
15944_right,12,0.003265380859375,1.0
15973_left,12,0.0041351318359375,1.0
15973_right,12,0.002643585205078125,1.0
15979_left,12,0.00530242919921875,1.0
15979_right,12,0.001705169677734375,1.0
15989_left,12,0.001766204833984375,1.0
15989_right,12,0.003009796142578125,1.0
16027_left,12,0.0012664794921875,1.0
16027_right,12,0.00115966796875,1.0
16028_left,12,0.002841949462890625,1.0
16028_right,12,0.002262115478515625,1.0
16035_left,12,0.004215240478515625,1.0
16035_right,12,0.003711700439453125,1.0
16038_left,12,0.00392913818359375,1.0
16038_right,12,0.001750946044921875,1.0
16043_left,12,0.0055084228515625,1.0
16043_right,12,0.004146575927734375,1.0
16061_left,12,0.00402069091796875,1.0
16061_right,12,0.0029754638671875,1.0
16129_left,12,0.00344085693359375,1.0
16129_right,12,0.0021820068359375,1.0
16132_left,12,0.001987457275390625,1.0
16132_right,12,0.00276947021484375,1.0
16134_left,12,0.002685546875,1.0
16134_right,12,0.003696441650390625,1.0
16138_left,12,0.003955841064453125,1.0
16138_right,12,0.003192901611328125,1.0
16179_left,12,0.0022430419921875,1.0
16179_right,12,0.00263214111328125,1.0
16219_left,12,0.003875732421875,1.0
16219_right,12,0.003253936767578125,1.0
16233_left,12,0.00286865234375,1.0
16233_right,12,0.004009246826171875,1.0
16279_left,12,0.0013427734375,1.0
16279_right,12,0.0018310546875,1.0
16288_left,12,0.003116607666015625,1.0
16288_right,12,0.002582550048828125,1.0
16290_left,12,0.004192352294921875,1.0
16290_right,12,0.002368927001953125,1.0
16294_left,12,0.0032806396484375,1.0
16294_right,12,0.00337982177734375,1.0
16307_left,12,0.00390625,1.0
16307_right,12,0.003025054931640625,1.0
16341_left,12,0.00392913818359375,1.0
16341_right,12,0.00179290771484375,1.0
16350_left,12,0.00077056884765625,1.0
16350_right,12,0.001499176025390625,1.0
16360_left,12,0.0030670166015625,1.0
16360_right,12,0.002529144287109375,1.0
16379_left,12,0.00258636474609375,1.0
16379_right,12,0.001056671142578125,1.0
16401_left,12,0.00281524658203125,1.0
16401_right,12,0.004306793212890625,1.0
16418_left,12,0.001922607421875,1.0
16418_right,12,0.000690460205078125,1.0
16460_left,12,0.00136566162109375,1.0
16460_right,12,0.001911163330078125,1.0
16474_left,12,0.002471923828125,1.0
16474_right,12,0.002353668212890625,1.0
16486_left,12,0.002834320068359375,1.0
16486_right,12,0.005077362060546875,1.0
16524_left,12,0.002788543701171875,1.0
16524_right,12,0.002689361572265625,1.0
16525_left,12,0.002105712890625,1.0
16525_right,12,0.00323486328125,1.0
16528_left,12,0.003223419189453125,1.0
16528_right,12,0.0047760009765625,1.0
16530_left,12,0.005100250244140625,1.0
16530_right,12,0.002651214599609375,1.0
16532_left,12,0.003398895263671875,1.0
16532_right,12,0.002475738525390625,1.0
16547_left,12,0.0022125244140625,1.0
16547_right,12,0.005558013916015625,1.0
16569_left,12,0.0039520263671875,1.0
16569_right,12,0.00191497802734375,1.0
16593_left,12,0.0023651123046875,1.0
16593_right,12,0.003116607666015625,1.0
16595_left,12,0.00565338134765625,1.0
16595_right,12,0.002758026123046875,1.0
16602_left,12,0.000965118408203125,1.0
16602_right,12,0.00255584716796875,1.0
16622_left,12,0.0020751953125,1.0
16622_right,12,0.00251007080078125,1.0
16631_left,12,0.001850128173828125,1.0
