image,num_candidate_boxes,guidance_coverage
10931_left,12,0.006656568963080645
10931_right,12,0.020268654450774193
10934_left,12,0.009506536647677422
10934_right,12,0.014150191098451614
10943_left,12,0.03876355290412903
10943_right,12,0.022341357544064522
10977_left,12,0.04426418989896774
10977_right,12,0.018793845549225807
10983_left,12,0.02931680530309677
10983_right,12,0.014987245202064514
11013_left,12,0.023776307702064514
11013_right,12,0.02094626985490322
11040_left,12,0.018594548106193542
11040_right,12,0.02666613459587097
11041_left,12,0.04964524880051613
11041_right,12,0.01620296575129032
11058_left,12,0.023557079955935478
11058_right,12,0.016362404450774193
11069_left,12,0.013751594349741936
11069_right,12,0.029775191098451614
11080_left,12,0.03999920189380646
11080_right,12,0.01853475719690323
11101_left,12,0.01247608382254839
11101_right,12,0.011539380997419357
11114_left,12,0.04438376799225807
11114_right,12,0.03657126799225807
11119_left,12,0.00998485367745161
11119_right,12,0.012834821827709675
11122_left,12,0.019870057702064514
11122_right,12,0.02220184914767742
11127_left,12,0.011798469349741936
11127_right,12,0.015326051972806454
11132_left,12,0.02969547174870968
11132_right,12,0.027841996401548386
11138_left,12,0.04201211780309677
11138_right,12,0.03212691470980644
11158_left,12,0.01289461087435484
11158_right,12,0.02273995615541935
11204_left,12,0.01207748707383871
11204_right,12,0.03972018510103226
11219_left,12,0.01171875
11219_right,12,0.0226004458963871
11270_left,12,0.032585300505161285
11270_right,12,0.02997449040412903
11294_left,12,0.010762117803096771
11294_right,12,0.020567601546645164
11298_left,12,0.022580517455935478
11298_right,12,0.015505420975387096
11407_left,12,0.03818558529019356
11407_right,12,0.01955118030309677
11408_left,12,0.029336735606193542
11408_right,12,0.02957589365541935
11425_left,12,0.010841837152838707
11425_right,12,0.01409040205180645
11435_left,12,0.03541533648967743
11435_right,12,0.04270966351032257
11437_left,12,0.013731664977967739
11437_right,12,0.008868781849741936
11443_left,12,0.03778699040412903
11443_right,12,0.031987402588129044
11485_left,12,0.015027104876935482
11485_right,12,0.020049426704645157
11487_left,12,0.04585857689380646
11487_right,12,0.06453284621238708
11503_left,12,0.0157645083963871
11503_right,12,0.032565370202064514
11505_left,12,0.037049584090709686
11505_right,12,0.02606824040412903
11516_left,12,0.0329241082072258
11516_right,12,0.027961574494838715
11526_left,12,0.0272042416036129
11526_right,12,0.019491389393806458
11541_left,12,0.019650829955935478
11541_right,12,0.01325334794819355
11601_left,12,0.029257014393806458
11601_right,12,0.0216238833963871
11605_left,12,0.029476244002580643
11605_right,12,0.008051658049225807
11607_left,12,0.025729432702064514
11607_right,12,0.030193718150258064
11610_left,12,0.024772800505161285
11610_right,12,0.05269451439380646
11624_left,12,0.015246332623064518
11624_right,12,0.02174346335232258
11630_left,12,0.02889827825129032
11630_right,12,0.02164381369948387
11679_left,12,0.009048150852322578
11679_right,12,0.005102040711790323
11707_left,12,0.026327326893806458
11707_right,12,0.013711734674870968
11727_left,12,0.0606863833963871
11727_right,12,0.021683674305677414
11741_left,12,0.026466837152838707
11741_right,12,0.021843113005161285
11808_left,12,0.032724808901548386
11808_right,12,0.0174386166036129
11815_left,12,0.02206234075129032
11815_right,12,0.019630899652838707
11823_left,12,0.02230149880051613
11823_right,12,0.03918207809329033
11829_left,12,0.01713966764509678
11829_right,12,0.01996970735490322
11845_left,12,0.016402263194322586
11845_right,12,0.01801658235490322
11870_left,12,0.023756377398967743
11870_right,12,0.0272042416036129
11874_left,12,0.011658960022032261
11874_right,12,0.0301339291036129
11913_left,12,0.038982778787612915
11913_right,12,0.02048788219690323
11946_left,12,0.018235810101032257
11946_right,12,0.016820790246129036
11953_left,12,0.02272002585232258
11953_right,12,0.029217155650258064
11962_left,12,0.01520647294819355
11962_right,12,0.029635682702064514
11975_left,12,0.03740832209587097
11975_right,12,0.029217155650258064
11989_left,12,0.00858976412564516
11989_right,12,0.01913265325129032
11996_left,12,0.01787707209587097
11996_right,12,0.010782047174870968
12014_left,12,0.010204081423580647
12014_right,12,0.0323660708963871
12063_left,12,0.0320870541036129
12063_right,12,0.028559470549225807
12067_left,12,0.03332270309329033
12067_right,12,0.02606824040412903
12070_left,12,0.025011958554387093
12070_right,12,0.021803252398967743
12072_left,12,0.025908801704645157
12072_right,12,0.01955118030309677
12079_left,12,0.020009566098451614
12079_right,12,0.027802135795354843
12111_left,12,0.01345264632254839
12111_right,12,0.01911272294819355
12119_left,12,0.02315848134458065
12119_right,12,0.027582908049225807
12126_left,12,0.010821906849741936
12126_right,12,0.012595662847161293
12127_left,12,0.03388074040412903
12127_right,12,0.021364795044064522
12128_left,12,0.019212372601032257
12128_right,12,0.027423469349741936
12194_left,12,0.03123006969690323
12194_right,12,0.01688058115541935
12211_left,12,0.04585857689380646
12211_right,12,0.02467315085232258
12214_left,12,0.03469786420464516
12214_right,12,0.018494898453354836
12216_left,12,0.017398755997419357
12216_right,12,0.028798628598451614
12246_left,12,0.016123246401548386
12246_right,12,0.03671077638864517
12247_left,12,0.02413504384458065
12247_right,12,0.021364795044064522
12258_left,12,0.01885363459587097
12258_right,12,0.014907525852322578
12268_left,12,0.017478475347161293
12268_right,12,0.019312022253870964
12287_left,12,0.033003825694322586
12287_right,12,0.01937181130051613
12294_left,12,0.022680165246129036
12294_right,12,0.0340401791036129
12295_left,12,0.021285075694322586
12295_right,12,0.037328604608774185
12303_left,12,0.03880341351032257
12303_right,12,0.03053252585232258
12327_left,12,0.026466837152838707
12327_right,12,0.019411670044064522
12404_left,12,0.0496651791036129
12404_right,12,0.022939253598451614
12413_left,12,0.010622608475387096
12413_right,12,0.019770408049225807
12444_left,12,0.008529974147677422
12444_right,12,0.0157645083963871
12451_left,12,0.03944116830825806
12451_right,12,0.02945631369948387
12461_left,12,0.030612245202064514
12461_right,12,0.01801658235490322
12472_left,12,0.019312022253870964
12472_right,12,0.017338966950774193
12474_left,12,0.017777424305677414
12474_right,12,0.02206234075129032
12476_left,12,0.024653220549225807
12476_right,12,0.0396205373108387
12492_left,12,0.02802136540412903
12492_right,12,0.03657126799225807
12511_left,12,0.029396524652838707
12511_right,12,0.009905134327709675
12515_left,12,0.024294482544064522
12515_right,12,0.027861926704645157
12523_left,12,0.011021205224096775
12523_right,12,0.022221779450774193
12525_left,12,0.031050700694322586
12525_right,12,0.016541773453354836
12560_left,12,0.02273995615541935
12560_right,12,0.014269770123064518
12590_left,12,0.01564493030309677
12590_right,12,0.035774074494838715
12604_left,12,0.012097417376935482
12604_right,12,0.010762117803096771
12616_left,12,0.0418526791036129
12616_right,12,0.03896285220980644
12618_left,12,0.015465561300516129
12618_right,12,0.016222896054387093
12639_left,12,0.03762755170464516
12639_right,12,0.01853475719690323
12645_left,12,0.02899792790412903
12645_right,12,0.0245535708963871
12707_left,12,0.01604352705180645
12707_right,12,0.021444514393806458
12709_left,12,0.016541773453354836
12709_right,12,0.01881377585232258
12712_left,12,0.030731823295354843
12712_right,12,0.04354671388864517
12724_left,12,0.03463807329535484
12724_right,12,0.0174386166036129
12729_left,12,0.031748246401548386
12729_right,12,0.015585140325129032
12751_left,12,0.031130420044064522
12751_right,12,0.021145567297935486
12838_left,12,0.011240433901548386
12838_right,12,0.023357780650258064
12851_left,12,0.017897002398967743
12851_right,12,0.03497688099741936
12872_left,12,0.023915816098451614
12872_right,12,0.040258292108774185
12895_left,12,0.04029814898967743
12895_right,12,0.02104591764509678
12910_left,12,0.03603316470980644
12910_right,12,0.028400031849741936
12922_left,12,0.018753986805677414
12922_right,12,0.0174386166036129
12923_left,12,0.016820790246129036
12923_right,12,0.039799902588129044
12924_left,12,0.02301897294819355
12924_right,12,0.0330636166036129
12931_left,12,0.042908959090709686
12931_right,12,0.028260523453354836
12937_left,12,0.010602678172290325
12937_right,12,0.01741868630051613
12954_left,12,0.024633290246129036
12954_right,12,0.030452806502580643
12968_left,12,0.030492665246129036
12968_right,12,0.021863041445612907
13012_left,12,0.01662149280309677
13012_right,12,0.04502152279019356
13025_left,12,0.016780931502580643
13025_right,12,0.03916214779019356
13038_left,12,0.024533642455935478
13038_right,12,0.016382334753870964
13066_left,12,0.02443399280309677
13066_right,12,0.024354273453354836
13085_left,12,0.04446348920464516
13085_right,12,0.022500798106193542
13122_left,12,0.03386081010103226
13122_right,12,0.027164380997419357
13125_left,12,0.03419961780309677
13125_right,12,0.014827806502580643
13128_left,12,0.013691805303096771
13128_right,12,0.03561463579535484
13176_left,12,0.008848852477967739
13176_right,12,0.02248086780309677
13188_left,12,0.013412786647677422
13188_right,12,0.014787946827709675
13211_left,12,0.021384725347161293
13211_right,12,0.030652103945612907
13212_left,12,0.0281808041036129
13212_right,12,0.03477758169174194
13214_left,12,0.04635682329535484
13214_right,12,0.03764748200774193
13260_left,12,0.02662627585232258
13260_right,12,0.023796238005161285
13290_left,12,0.020009566098451614
13290_right,12,0.015485490672290325
13296_left,12,0.030333226546645164
13296_right,12,0.01289461087435484
13309_left,12,0.024095185101032257
13309_right,12,0.033442284911870956
13310_left,12,0.047632332891225815
13310_right,12,0.016103316098451614
13344_left,12,0.009426817297935486
13344_right,12,0.013193558901548386
13408_left,12,0.031030772253870964
13408_right,12,0.03985969349741936
13427_left,12,0.034518495202064514
13427_right,12,0.041912466287612915
13438_left,12,0.027104591950774193
13438_right,12,0.051000479608774185
13453_left,12,0.02903778664767742
13453_right,12,0.012675382196903229
13454_left,12,0.0263671875
13454_right,12,0.018913425505161285
13482_left,12,0.023935746401548386
13482_right,12,0.031130420044064522
13545_left,12,0.046516261994838715
13545_right,12,0.011957908049225807
13554_left,12,0.02176339365541935
13554_right,12,0.028499681502580643
13561_left,12,0.01540577132254839
13561_right,12,0.022261638194322586
13566_left,12,0.014787946827709675
13566_right,12,0.03987962380051613
13585_left,12,0.024912308901548386
13585_right,12,0.0364118292927742
13597_left,12,0.038843270391225815
13597_right,12,0.015724649652838707
13602_left,12,0.026586415246129036
13602_right,12,0.012715242803096771
13643_left,12,0.022979114204645157
13643_right,12,0.025769291445612907
13645_left,12,0.014469068497419357
13645_right,12,0.060766104608774185
13658_left,12,0.030074138194322586
13658_right,12,0.0284598208963871
13659_left,12,0.02692522294819355
13659_right,12,0.038305167108774185
13664_left,12,0.017099808901548386
13664_right,12,0.016382334753870964
13667_left,12,0.009327168576419353
13667_right,12,0.01881377585232258
13697_left,12,0.027682557702064514
13697_right,12,0.03503667190670967
13705_left,12,0.017239317297935486
13705_right,12,0.023776307702064514
13708_left,12,0.029177295044064522
13708_right,12,0.020188935101032257
13714_left,12,0.025868941098451614
13714_right,12,0.02262037619948387
13757_left,12,0.009048150852322578
13757_right,12,0.04334741830825806
13776_left,12,0.0304129458963871
13776_right,12,0.02774234674870968
13821_left,12,0.026586415246129036
13821_right,12,0.011200574226677418
13865_left,12,0.025589924305677414
13865_right,12,0.04599808529019356
13892_left,12,0.028121013194322586
13892_right,12,0.042629942297935486
13898_left,12,0.01759805530309677
13898_right,12,0.031070630997419357
13909_left,12,0.031050700694322586
13909_right,12,0.018335459753870964
13912_left,12,0.03874362260103226
13912_right,12,0.02132493630051613
13933_left,12,0.035395409911870956
13933_right,12,0.03374123200774193
13945_left,12,0.01913265325129032
13945_right,12,0.012515943497419357
13967_left,12,0.009386957623064518
13967_right,12,0.03629225119948387
13976_left,12,0.021703602746129036
13976_right,12,0.033840879797935486
13984_left,12,0.019451530650258064
13984_right,12,0.0447823666036129
13991_left,12,0.018335459753870964
13991_right,12,0.016362404450774193
14028_left,12,0.023517219349741936
14028_right,12,0.02230149880051613
14045_left,12,0.022540656849741936
14045_right,12,0.025290975347161293
14046_left,12,0.029077647253870964
14046_right,12,0.037169165909290314
14056_left,12,0.013791454024612904
14056_right,12,0.02066725119948387
14078_left,12,0.023317920044064522
14078_right,12,0.023557079955935478
14081_left,12,0.04326769709587097
14081_right,12,0.020607462152838707
14098_left,12,0.026845503598451614
14098_right,12,0.02694515325129032
14115_left,12,0.03740832209587097
14115_right,12,0.01540577132254839
14153_left,12,0.024314412847161293
14153_right,12,0.023656727746129036
14158_left,12,0.03308354690670967
14158_right,12,0.016920439898967743
14181_left,12,0.0453404001891613
14181_right,12,0.024772800505161285
14198_left,12,0.04245057329535484
14198_right,12,0.02327806130051613
14237_left,12,0.012236925773322582
14237_right,12,0.02132493630051613
14270_left,12,0.029077647253870964
14270_right,12,0.03958067670464516
14283_left,12,0.05345185101032257
14283_right,12,0.05500637739896774
14292_left,12,0.0167410708963871
14292_right,12,0.01500717457383871
14293_left,12,0.04089604690670967
14293_right,12,0.010064573027193546
14297_left,12,0.017478475347161293
14297_right,12,0.012177136726677418
14305_left,12,0.01811623014509678
14305_right,12,0.02564971335232258
14325_left,12,0.020886478945612907
14325_right,12,0.014110331423580647
14340_left,12,0.018873564898967743
14340_right,12,0.023218272253870964
14387_left,12,0.023058833554387093
14387_right,12,0.022221779450774193
14403_left,12,0.012097417376935482
14403_right,12,0.01857461780309677
14410_left,12,0.017757494002580643
14410_right,12,0.01759805530309677
14436_left,12,0.03499681130051613
14436_right,12,0.0232979916036129
14450_left,12,0.03471779450774193
14450_right,12,0.017817283049225807
14457_left,12,0.03210698440670967
14457_right,12,0.031449299305677414
14460_left,12,0.013034120202064514
14460_right,12,0.03531568869948387
14522_left,12,0.011240433901548386
14522_right,12,0.01909279264509678
14537_left,12,0.009865274652838707
14537_right,12,0.031150350347161293
14608_left,12,0.014568718150258064
14608_right,12,0.017199458554387093
14614_left,12,0.038026146590709686
14614_right,12,0.015126753598451614
14621_left,12,0.042749520391225815
14621_right,12,0.028121013194322586
14627_left,12,0.05564413219690323
14627_right,12,0.026466837152838707
14628_left,12,0.016561701893806458
14628_right,12,0.012236925773322582
14656_left,12,0.02327806130051613
14656_right,12,0.014608577825129032
14681_left,12,0.04019850119948387
14681_right,12,0.057676978409290314
14701_left,12,0.009885204024612904
14701_right,12,0.0394810251891613
14716_left,12,0.013073979876935482
14716_right,12,0.01979033835232258
14718_left,12,0.01606345735490322
14718_right,12,0.012416294775903225
14767_left,12,0.02204241044819355
14767_right,12,0.013552295975387096
14788_left,12,0.011399872601032257
14788_right,12,0.022779814898967743
14793_left,12,0.030313298106193542
14793_right,12,0.019591039046645164
14805_left,12,0.014209981076419353
14805_right,12,0.010722257196903229
14824_left,12,0.0366908498108387
14824_right,12,0.01759805530309677
14887_left,12,0.025709502398967743
14887_right,12,0.04007892310619354
14899_left,12,0.039122290909290314
14899_right,12,0.01839524880051613
14902_left,12,0.030871333554387093
14902_right,12,0.020567601546645164
14923_left,12,0.033960457891225815
14923_right,12,0.05193718150258064
14935_left,12,0.031588807702064514
14935_right,12,0.02090640924870968
14939_left,12,0.019451530650258064
14939_right,12,0.028280451893806458
14955_left,12,0.020428093150258064
14955_right,12,0.02303890325129032
14967_left,12,0.020129146054387093
14967_right,12,0.013233418576419353
14995_left,12,0.026885364204645157
14995_right,12,0.043466996401548386
15027_left,12,0.0401785708963871
15027_right,12,0.02275988459587097
15034_left,12,0.0281808041036129
15034_right,12,0.02903778664767742
15038_left,12,0.014967314898967743
15038_right,12,0.010762117803096771
15056_left,12,0.031489159911870956
15056_right,12,0.010702327825129032
15095_left,12,0.016003666445612907
15095_right,12,0.029336735606193542
15136_left,12,0.03280452638864517
15136_right,12,0.033123403787612915
15154_left,12,0.05442841351032257
15154_right,12,0.03573421388864517
15190_left,12,0.015983738005161285
15190_right,12,0.027264030650258064
15205_left,12,0.039540816098451614
15205_right,12,0.036750636994838715
15211_left,12,0.016840720549225807
15211_right,12,0.034817442297935486
15225_left,12,0.008250956423580647
15225_right,12,0.022819675505161285
15235_left,12,0.015664860606193542
15235_right,12,0.020149074494838715
15242_left,12,0.019192442297935486
15242_right,12,0.028519611805677414
15270_left,12,0.042191486805677414
15270_right,12,0.019710619002580643
15276_left,12,0.043606504797935486
15276_right,12,0.02566964365541935
15282_left,12,0.014688297174870968
15282_right,12,0.03846460580825806
15293_left,12,0.04187260940670967
15293_right,12,0.03260523080825806
15347_left,12,0.041792888194322586
15347_right,12,0.016561701893806458
15353_left,12,0.022341357544064522
15353_right,12,0.020986128598451614
15419_left,12,0.016422193497419357
15419_right,12,0.021105708554387093
15424_left,12,0.023477360606193542
15424_right,12,0.014688297174870968
15471_left,12,0.016103316098451614
15471_right,12,0.026167888194322586
15490_left,12,0.0619419626891613
15490_right,12,0.026187818497419357
15515_left,12,0.019770408049225807
15515_right,12,0.0408761166036129
15520_left,12,0.018056441098451614
15520_right,12,0.021863041445612907
15547_left,12,0.007952009327709675
15547_right,12,0.00843032542616129
15582_left,12,0.03029336780309677
15582_right,12,0.02164381369948387
15593_left,12,0.02704480290412903
15593_right,12,0.02010921575129032
15630_left,12,0.031748246401548386
15630_right,12,0.014967314898967743
15638_left,12,0.0265066958963871
15638_right,12,0.014170121401548386
15643_left,12,0.0185546875
15643_right,12,0.019172511994838715
15644_left,12,0.017697704955935478
15644_right,12,0.03168845549225807
15646_left,12,0.024593431502580643
15646_right,12,0.021384725347161293
15653_left,12,0.024294482544064522
15653_right,12,0.019052933901548386
15658_left,12,0.029197225347161293
15658_right,12,0.035096459090709686
15661_left,12,0.01815609075129032
15661_right,12,0.014488998800516129
15666_left,12,0.05060188099741936
15666_right,12,0.029117505997419357
15667_left,12,0.04075653851032257
15667_right,12,0.0216238833963871
15692_left,12,0.049067284911870956
15692_right,12,0.022839603945612907
15747_left,12,0.027802135795354843
15747_right,12,0.04705436900258064
15756_left,12,0.013153699226677418
15756_right,12,0.0283203125
15781_left,12,0.03427933529019356
15781_right,12,0.018494898453354836
15794_left,12,0.020707111805677414
15794_right,12,0.025988521054387093
15795_left,12,0.03433912619948387
15795_right,12,0.017498405650258064
15801_left,12,0.01759805530309677
15801_right,12,0.025908801704645157
15817_left,12,0.022341357544064522
15817_right,12,0.019312022253870964
15835_left,12,0.011639030650258064
15835_right,12,0.023258130997419357
15873_left,12,0.019710619002580643
15873_right,12,0.05187739059329033
15885_left,12,0.015684789046645164
15885_right,12,0.01899314485490322
15928_left,12,0.01171875
15928_right,12,0.004862882662564516
15937_left,12,0.028439892455935478
15937_right,12,0.025310905650258064
15944_left,12,0.014010682702064514
15944_right,12,0.028778698295354843
15973_left,12,0.023756377398967743
15973_right,12,0.017478475347161293
15979_left,12,0.038285236805677414
15979_right,12,0.012356504797935486
15989_left,12,0.012735172174870968
15989_right,12,0.02596859075129032
16027_left,12,0.010702327825129032
16027_right,12,0.011639030650258064
16028_left,12,0.026725925505161285
16028_right,12,0.018355388194322586
16035_left,12,0.0322265625
16035_right,12,0.024095185101032257
16038_left,12,0.022560587152838707
16038_right,12,0.011798469349741936
16043_left,12,0.05568399280309677
16043_right,12,0.028559470549225807
16061_left,12,0.036910075694322586
16061_right,12,0.029057716950774193
16129_left,12,0.025868941098451614
16129_right,12,0.02006935514509678
16132_left,12,0.012994260527193546
16132_right,12,0.02732381969690323
16134_left,12,0.027682557702064514
16134_right,12,0.025430485606193542
16138_left,12,0.036471620202064514
16138_right,12,0.032724808901548386
16179_left,12,0.02244100719690323
16179_right,12,0.03352200239896774
16219_left,12,0.026606345549225807
16219_right,12,0.019850127398967743
16233_left,12,0.020268654450774193
16233_right,12,0.03358179330825806
16279_left,12,0.01325334794819355
16279_right,12,0.017059948295354843
16288_left,12,0.02875876985490322
16288_right,12,0.019730549305677414
16290_left,12,0.045659277588129044
16290_right,12,0.01713966764509678
16294_left,12,0.03212691470980644
16294_right,12,0.024075254797935486
16307_left,12,0.028200732544064522
16307_right,12,0.026327326893806458
16341_left,12,0.025151466950774193
16341_right,12,0.014150191098451614
16350_left,12,0.008310746401548386
16350_right,12,0.012974330224096775
16360_left,12,0.024314412847161293
16360_right,12,0.025071747601032257
16379_left,12,0.024234693497419357
16379_right,12,0.010064573027193546
16401_left,12,0.023796238005161285
16401_right,12,0.03123006969690323
16418_left,12,0.01618303544819355
16418_right,12,0.007134885061532259
16460_left,12,0.01052295882254839
16460_right,12,0.017617985606193542
16474_left,12,0.016721142455935478
16474_right,12,0.0166015625
16486_left,12,0.021942760795354843
16486_right,12,0.03336256369948387
16524_left,12,0.027024872601032257
16524_right,12,0.021444514393806458
16525_left,12,0.012655452825129032
16525_right,12,0.028918208554387093
16528_left,12,0.024892378598451614
16528_right,12,0.032585300505161285
16530_left,12,0.045001596212387085
16530_right,12,0.016003666445612907
16532_left,12,0.025490274652838707
16532_right,12,0.020746970549225807
16547_left,12,0.019889988005161285
16547_right,12,0.06411431729793549
16569_left,12,0.044423628598451614
16569_right,12,0.019471460953354836
16593_left,12,0.01688058115541935
16593_right,12,0.02901785634458065
16595_left,12,0.049605388194322586
16595_right,12,0.02204241044819355
16602_left,12,0.0078125
16602_right,12,0.029934629797935486
16622_left,12,0.016003666445612907
16622_right,12,0.02606824040412903
16631_left,12,0.013014189898967743
16631_right,12,0.022082271054387093
16639_left,12,0.017358897253870964
16639_right,12,0.030193718150258064
16651_left,12,0.02457350119948387
16651_right,12,0.020587531849741936
16672_left,12,0.028838489204645157
16672_right,12,0.02301897294819355
16679_left,12,0.020388232544064522
16679_right,12,0.05046237260103226
16683_left,12,0.0301339291036129
16683_right,12,0.014608577825129032
16707_left,12,0.024493781849741936
16707_right,12,0.032306283712387085
16718_left,12,0.013532365672290325
16718_right,12,0.03276466950774193
16748_left,12,0.01018415205180645
16748_right,12,0.03824537619948387
16754_left,12,0.02287946455180645
16754_right,12,0.023377710953354836
16764_left,12,0.029655613005161285
16764_right,12,0.01588408835232258
16802_left,12,0.02638711780309677
16802_right,12,0.01713966764509678
16864_left,12,0.01604352705180645
16864_right,12,0.011599170975387096
16886_left,12,0.03206712380051613
16886_right,12,0.03714923560619354
16894_left,12,0.024932239204645157
16894_right,12,0.015804369002580643
16897_left,12,0.029655613005161285
16897_right,12,0.017617985606193542
16918_left,12,0.01992984674870968
16918_right,12,0.0368303582072258
16941_left,12,0.037049584090709686
16941_right,12,0.01564493030309677
16993_left,12,0.010801977477967739
16993_right,12,0.01773756369948387
17009_left,12,0.026606345549225807
17009_right,12,0.0174386166036129
17011_left,12,0.04587850719690323
17011_right,12,0.010303731076419353
17018_left,12,0.021245216950774193
17018_right,12,0.04601801559329033
17092_left,12,0.01979033835232258
17092_right,12,0.020567601546645164
17114_left,12,0.007055165711790323
17114_right,12,0.011798469349741936
17134_left,12,0.030313298106193542
17134_right,12,0.02301897294819355
17163_left,12,0.03400031849741936
17163_right,12,0.02373644709587097
17182_left,12,0.03226642310619354
17182_right,12,0.018913425505161285
17183_left,12,0.007254464086145163
17183_right,12,0.029894771054387093
17198_left,12,0.012595662847161293
17198_right,12,0.023796238005161285
17209_left,12,0.01347257662564516
17209_right,12,0.0392020083963871
17218_left,12,0.0206473208963871
17218_right,12,0.026546556502580643
17232_left,12,0.036910075694322586
17232_right,12,0.0379464291036129
17252_left,12,0.044184472411870956
17252_right,12,0.015505420975387096
17266_left,12,0.015445630997419357
17266_right,12,0.013851244002580643
17287_left,12,0.03910236060619354
17287_right,12,0.026985011994838715
17290_left,12,0.02662627585232258
17290_right,12,0.028280451893806458
17298_left,12,0.021245216950774193
17298_right,12,0.014568718150258064
17312_left,12,0.0348772332072258
17312_right,12,0.016521843150258064
17322_left,12,0.029536033049225807
17322_right,12,0.011599170975387096
17330_left,12,0.039680324494838715
17330_right,12,0.030213648453354836
17350_left,12,0.01731903664767742
17350_right,12,0.03874362260103226
17373_left,12,0.014947385527193546
17373_right,12,0.031050700694322586
17387_left,12,0.031150350347161293
17387_right,12,0.02578922174870968
17396_left,12,0.015704719349741936
17396_right,12,0.026825573295354843
17399_left,12,0.014628507196903229
17399_right,12,0.013014189898967743
17401_left,12,0.03232621029019356
17401_right,12,0.04043766111135483
17422_left,12,0.03338249400258064
17422_right,12,0.0551060251891613
17463_left,12,0.0344587042927742
17463_right,12,0.017099808901548386
17475_left,12,0.016282685101032257
17475_right,12,0.03561463579535484
17494_left,12,0.014548787847161293
17494_right,12,0.01110092457383871
17504_left,12,0.020428093150258064
17504_right,12,0.02092633955180645
17517_left,12,0.01951131969690323
17517_right,12,0.028240593150258064
17526_left,12,0.011061064898967743
17526_right,12,0.03728874400258064
17540_left,12,0.01759805530309677
17540_right,12,0.031010841950774193
17567_left,12,0.01797672174870968
17567_right,12,0.02778220735490322
17571_left,12,0.013731664977967739
17571_right,12,0.03722895309329033
17581_left,12,0.01979033835232258
17581_right,12,0.012954400852322578
17627_left,12,0.054069675505161285
17627_right,12,0.03083147294819355
17629_left,12,0.04245057329535484
17629_right,12,0.04739317670464516
17630_left,12,0.0311104916036129
17630_right,12,0.030153857544064522
17636_left,12,0.02345743030309677
17636_right,12,0.029197225347161293
17645_left,12,0.021843113005161285
17645_right,12,0.012735172174870968
17684_left,12,0.027224170044064522
17684_right,12,0.019989635795354843
17688_left,12,0.01731903664767742
17688_right,12,0.03531568869948387
17723_left,12,0.0186941958963871
17723_right,12,0.01191804837435484
17725_left,12,0.016800861805677414
17725_right,12,0.0304129458963871
17746_left,12,0.01715959794819355
17746_right,12,0.03415975719690323
17759_left,12,0.046875
17759_right,12,0.038145728409290314
17760_left,12,0.04145408049225807
17760_right,12,0.05163823440670967
17792_left,12,0.03812579810619354
17792_right,12,0.03252550959587097
17800_left,12,0.017358897253870964
17800_right,12,0.02537069469690323
17811_left,12,0.02010921575129032
17811_right,12,0.031987402588129044
17833_left,12,0.01213727705180645
17833_right,12,0.02969547174870968
17843_left,12,0.016800861805677414
17843_right,12,0.01727917790412903
17846_left,12,0.014927455224096775
17846_right,12,0.03176817670464516
17853_left,12,0.017458545044064522
17853_right,12,0.024533642455935478
17861_left,12,0.014488998800516129
17861_right,12,0.01311383955180645
17864_left,12,0.013233418576419353
17864_right,12,0.013731664977967739
17912_left,12,0.018096301704645157
17912_right,12,0.03196747601032257
17972_left,12,0.025211255997419357
17972_right,12,0.027124522253870964
17979_left,12,0.032286353409290314
17979_right,12,0.021145567297935486
17989_left,12,0.012735172174870968
17989_right,12,0.010503029450774193
18005_left,12,0.0461774542927742
18005_right,12,0.01787707209587097
18030_left,12,0.030512595549225807
18030_right,12,0.03408003970980644
18054_left,12,0.0516183041036129
18054_right,12,0.034797511994838715
18059_left,12,0.023397639393806458
18059_right,12,0.017239317297935486
18070_left,12,0.0047433036379516125
18070_right,12,0.02594866044819355
18071_left,12,0.025191325694322586
18071_right,12,0.0340401791036129
18099_left,12,0.03408003970980644
18099_right,12,0.03798628970980644
18103_left,12,0.015744579955935478
18103_right,12,0.0265066958963871
18105_left,12,0.037109375
18105_right,12,0.018435107544064522
18113_left,12,0.010901626199483871
18113_right,12,0.03651148080825806
18119_left,12,0.015565210022032261
18119_right,12,0.01588408835232258
18147_left,12,0.0272042416036129
18147_right,12,0.026307398453354836
18151_left,12,0.033003825694322586
18151_right,12,0.019312022253870964
18163_left,12,0.016940370202064514
18163_right,12,0.03726881369948387
18178_left,12,0.03748804330825806
18178_right,12,0.022241709753870964
18259_left,12,0.032425861805677414
18259_right,12,0.018335459753870964
18279_left,12,0.02469308115541935
18279_right,12,0.020268654450774193
18307_left,12,0.04920679330825806
18307_right,12,0.011858259327709675
18310_left,12,0.011658960022032261
18310_right,12,0.01428970042616129
18319_left,12,0.02859933115541935
18319_right,12,0.03218670189380646
18329_left,12,0.057975925505161285
18329_right,12,0.011439732275903225
18346_left,12,0.029815051704645157
18346_right,12,0.01897321455180645
18362_left,12,0.021524235606193542
18362_right,12,0.025988521054387093
18368_left,12,0.025211255997419357
18368_right,12,0.029376594349741936
18395_left,12,0.04334741830825806
18395_right,12,0.030094068497419357
18402_left,12,0.01927216164767742
18402_right,12,0.01151945162564516
18420_left,12,0.006816007662564516
18420_right,12,0.011379942297935486
18429_left,12,0.012954400852322578
18429_right,12,0.022959183901548386
18433_left,12,0.015983738005161285
18433_right,12,0.022839603945612907
18437_left,12,0.0281808041036129
